player           ID,season  ID,match    ID,match date,home/away?,win/loss?,player style,player L/R?,opp    style,opp L/R?,player sets,opp. sets,game ID,player games,opp. games,server,point ID,player point,opp. point,serve result,serve location,return: cross/line,result,point winner,shot type,fore/back,cross/line,point length,error  pos.,comments
,,,,,,,,,,0,0,,5,5,O,,0,2,D,,,D,P,,,,,,
,,,,,,,,,,0,0,,5,5,O,,1,2,F,C,C,U,O,T,F,C,S,L,
,,,,,,,,,,0,0,,5,5,O,,1,3,F,W,C,U,P,T,F,L,S,N,
,,,,,,,,,,0,0,,6,5,P,,0,0,D,,,D,O,,,,,,
,,,,,,,,,,0,0,,6,5,P,,0,1,S,B,L,W,O,T,F,C,S,,
,,,,,,,,,,0,0,,6,5,P,,0,2,F,C,L,W,O,S,B,L,S,,
,,,,,,,,,,0,0,,6,5,P,,0,3,F,C,L,W,P,T,B,C,L,,
,,,,,,,,,,0,0,,6,5,P,,1,3,F,C,C,,P,T,B,L,S,,
,,,,,,,,,,0,0,,6,5,P,,2,3,F,C,L,U,P,S,B,L,S,N,
,,,,,,,,,,0,0,,6,5,P,,3,3,F,C,L,W,O,T,F,C,M,,
,,,,,,,,,,0,1,,6,6,O,,0,0,F,W,C,U,P,T,B,L,S,N,
,,,,,,,,,,0,1,,6,6,O,,1,0,F,C,L,W,P,O,F,C,S,,
,,,,,,,,,,0,1,,6,6,O,,2,0,F,B,L,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,6,6,O,,3,0,S,B,C,U,P,T,F,C,M,L,
,,,,,,,,,,0,1,,6,6,O,,0,0,S,B,C,W,O,T,F,L,S,,
,,,,,,,,,,0,1,,6,6,P,,0,2,F,B,C,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,6,6,P,,1,2,F,B,L,W,P,T,B,C,S,,
,,,,,,,,,,0,1,,6,6,P,,2,2,F,C,L,W,P,S,F,C,S,,
,,,,,,,,,,0,1,,6,6,P,,3,2,S,B,L,F,P,S,B,C,M,L,
,,,,,,,,,,0,1,,0,0,P,,0,0,S,B,L,U,P,S,B,L,S,N,
,,,,,,,,,,0,1,,0,0,P,,1,0,F,B,L,W,O,T,F,L,S,,
,,,,,,,,,,0,1,,0,0,P,,1,1,F,C,L,W,O,S,F,L,M,,
,,,,,,,,,,0,1,,0,0,P,,1,2,F,C,N,W,P,,,,,,
,,,,,,,,,,0,1,,0,0,P,,2,2,F,B,C,F,P,S,F,C,S,N,
,,,,,,,,,,0,1,,0,0,P,,3,2,F,C,L,W,P,T,F,L,S,,
,,,,,,,,,,0,1,,1,0,O,,0,0,F,B,C,W,O,S,F,C,S,,
,,,,,,,,,,0,1,,1,0,O,,0,1,F,B,C,W,O,S,B,C,S,,
,,,,,,,,,,0,1,,1,0,O,,0,2,F,,,A,O,,,,,,
,,,,,,,,,,0,1,,1,0,O,,0,3,F,B,C,W,O,T,F,C,S,,
,,,,,,,,,,0,1,,1,1,P,,0,0,F,,,A,P,,,,,,
,,,,,,,,,,0,1,,1,1,P,,1,0,F,B,C,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,1,1,P,,2,0,F,C,L,U,O,S,F,C,S,N,
,,,,,,,,,,0,1,,1,1,P,,2,1,S,C,C,U,O,T,B,L,M,N,
,,,,,,,,,,0,1,,1,1,P,,2,2,F,C,L,F,O,S,F,C,M,N,
,,,,,,,,,,0,1,,1,1,P,,2,3,F,W,C,F,P,T,B,C,S,W,
,,,,,,,,,,0,1,,1,1,P,,3,3,F,C,L,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,2,1,O,,0,0,S,B,C,U,O,T,F,C,S,N,
,,,,,,,,,,0,1,,2,1,O,,0,1,S,B,C,W,O,O,F,C,S,,
,,,,,,,,,,0,1,,2,1,O,,0,2,S,B,N,W,O,,,,,,
,,,,,,,,,,0,1,,2,1,O,,0,3,S,B,C,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,2,1,P,,1,3,F,C,C,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,2,1,P,,0,0,F,C,N,W,P,,,,,,
,,,,,,,,,,0,1,,2,1,P,,1,0,S,C,C,W,O,T,F,C,S,,
,,,,,,,,,,0,1,,2,1,P,,1,1,F,C,C,F,O,S,F,C,S,L,
,,,,,,,,,,0,1,,2,1,P,,1,2,S,C,L,W,P,T,F,C,L,,
,,,,,,,,,,0,1,,2,1,P,,2,2,S,B,C,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,2,1,P,,3,2,F,,,A,P,,,,,,
,,,,,,,,,,0,1,,3,2,O,,0,0,S,B,C,F,O,T,F,C,M,N,
,,,,,,,,,,0,1,,3,2,O,,0,1,F,B,C,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,3,2,O,,1,1,F,C,L,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,3,2,O,,2,1,F,C,C,U,O,T,B,C,S,N,
,,,,,,,,,,0,1,,3,2,O,,2,2,S,B,C,F,O,T,F,C,S,N,
,,,,,,,,,,0,1,,3,2,O,,2,3,D,,,D,P,,,,,,
,,,,,,,,,,0,1,,3,2,O,,3,3,S,B,C,F,P,T,F,C,M,N,
,,,,,,,,,,0,1,,4,2,P,,0,0,S,C,L,W,P,T,B,L,S,,
,,,,,,,,,,0,1,,4,2,P,,1,0,F,W,C,W,O,O,F,C,S,,
,,,,,,,,,,0,1,,4,2,P,,1,1,S,W,C,W,O,T,B,L,S,,
,,,,,,,,,,0,1,,4,2,P,,1,2,F,C,C,F,O,T,B,L,S,W,
,,,,,,,,,,0,1,,4,2,P,,1,3,F,C,C,W,P,S,F,C,S,,
,,,,,,,,,,0,1,,4,2,P,,2,3,F,C,L,U,O,T,F,C,M,N,
,,,,,,,,,,0,1,,4,3,O,,0,0,F,,,A,O,,,,,,
,,,,,,,,,,0,1,,4,3,O,,0,1,F,C,L,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,4,3,O,,1,1,F,C,L,F,O,S,B,C,S,N,
,,,,,,,,,,0,1,,4,3,O,,1,2,F,C,L,W,P,T,F,L,S,,
,,,,,,,,,,0,1,,4,3,O,,2,2,F,C,N,W,O,T,B,C,S,,
,,,,,,,,,,0,1,,4,3,O,,2,3,F,C,L,U,P,T,F,C,S,N,
,,,,,,,,,,0,1,,4,3,O,,3,3,F,C,C,W,O,T,B,L,M,,
,,,,,,,,,,0,1,,4,4,P,,0,0,F,C,C,W,O,T,F,C,S,,
,,,,,,,,,,0,1,,4,4,P,,0,1,S,C,C,W,O,S,F,L,S,,
,,,,,,,,,,0,1,,4,4,P,,0,2,F,W,L,W,P,T,F,C,S,,
,,,,,,,,,,0,1,,4,4,P,,1,2,F,B,C,W,P,T,F,L,S,,
,,,,,,,,,,0,1,,4,4,P,,2,2,F,W,L,U,P,S,F,C,L,W,
,,,,,,,,,,0,1,,4,4,P,,3,2,F,C,N,W,P,,,,,,
,,,,,,,,,,0,1,,5,4,O,,0,0,F,B,C,U,P,T,B,C,S,N,
,,,,,,,,,,0,1,,5,4,O,,1,0,F,C,L,U,P,T,B,L,S,N,
,,,,,,,,,,0,1,,5,4,O,,2,0,F,B,C,W,O,T,F,C,M,,
,,,,,,,,,,0,1,,5,4,O,,2,1,D,,,D,P,,,,,,
,,,,,,,,,,0,1,,5,4,O,,3,1,F,B,C,U,O,T,F,C,M,N,
,,,,,,,,,,0,1,,5,4,O,,3,2,F,C,L,W,P,T,F,C,S,,
TAYLA BECKMAN,,,2018-02-16,HOME,,,R,,R,0,0,,0,0,O,,0,0,F,W,N,F,O,T,F,L,S,L,
,,,,,,,,,,0,0,,0,0,O,,0,1,F,W,C,U,P,T,F,C,M,L,
,,,,,,,,,,0,0,,0,0,O,,1,1,F,B,C,W,O,T,F,C,M,,
,,,,,,,,,,0,0,,0,0,O,,1,2,F,B,C,U,O,T,F,C,M,L,
,,,,,,,,,,0,0,,0,0,O,,1,3,F,C,C,W,P,S,F,L,M,,
,,,,,,,,,,0,0,,0,0,O,,2,3,S,B,C,U,P,T,F,L,M,L,
,,,,,,,,,,0,0,,0,0,O,,3,3,F,B,C,W,P,T,B,L,L,,
,,,,,,,,,,0,0,,1,0,P,,0,0,F,C,L,F,P,T,B,C,M,W,
,,,,,,,,,,0,0,,1,0,P,,1,0,F,C,C,F,P,T,F,L,S,N,
,,,,,,,,,,0,0,,1,0,P,,2,0,F,C,N,F,P,S,F,L,S,L,
,,,,,,,,,,0,0,,1,0,P,,3,0,D,,,D,O,,,,,,
,,,,,,,,,,0,0,,1,0,P,,3,1,F,C,,A,P,,,,S,,
,,,,,,,,,,0,0,,2,0,O,,0,0,F,W,N,F,O,T,F,C,S,L,
,,,,,,,,,,0,0,,2,0,O,,0,1,F,C,C,U,P,T,F,L,M,W,
,,,,,,,,,,0,0,,2,0,O,,1,1,S,W,C,W,P,T,F,C,M,,
,,,,,,,,,,0,0,,2,0,O,,2,1,S,B,N,F,O,T,F,C,S,L,
,,,,,,,,,,0,0,,2,0,O,,2,2,S,W,L,W,O,T,F,C,S,,
,,,,,,,,,,0,0,,2,0,O,,2,3,D,,,D,P,,,,,,
,,,,,,,,,,0,0,,2,0,O,,3,3,F,B,C,U,O,T,B,L,S,N,
,,,,,,,,,,0,0,,2,1,P,,0,0,F,B,C,U,O,T,F,C,M,L,
,,,,,,,,,,0,0,,2,1,P,,0,1,F,C,N,F,P,S,F,C,S,L,
,,,,,,,,,,0,0,,2,1,P,,1,1,S,B,C,U,O,T,F,L,S,W,
,,,,,,,,,,0,0,,2,1,P,,1,2,D,,,D,O,,,,,,
,,,,,,,,,,0,0,,2,1,P,,1,3,F,W,C,U,O,T,F,C,S,L,
,,,,,,,,,,0,0,,2,2,O,,0,0,F,B,C,U,P,T,F,L,S,L,
,,,,,,,,,,0,0,,2,2,O,,1,0,F,C,C,U,O,T,B,L,S,L,
,,,,,,,,,,0,0,,2,2,O,,1,1,D,,,D,P,,,,,,
,,,,,,,,,,0,0,,2,2,O,,2,1,S,W,C,U,O,T,B,L,M,W,
,,,,,,,,,,0,0,,2,2,O,,2,2,S,W,C,W,P,T,B,C,M,,
,,,,,,,,,,0,0,,2,2,O,,3,2,F,B,N,F,O,T,F,C,S,N,
,,,,,,,,,,0,0,,2,2,O,,3,3,F,C,C,F,P,T,B,C,L,N,
,,,,,,,,,,0,0,,3,2,P,,0,0,S,C,C,F,O,T,B,L,M,L,
,,,,,,,,,,0,0,,3,2,P,,0,1,F,B,C,W,O,V,F,C,M,,
,,,,,,,,,,0,0,,3,2,P,,0,2,F,W,N,,P,T,F,C,S,L,
,,,,,,,,,,0,0,,3,2,P,,1,2,F,C,N,F,P,T,F,C,S,N,
,,,,,,,,,,0,0,,3,2,P,,2,2,F,W,N,F,P,T,F,C,S,N,
,,,,,,,,,,0,0,,3,2,P,,3,2,S,W,C,W,P,T,B,L,S,,
,,,,,,,,,,0,0,,4,2,O,,0,0,F,B,C,U,P,T,F,C,M,L,
,,,,,,,,,,0,0,,4,2,O,,1,0,F,B,C,U,P,T,F,L,M,W,
,,,,,,,,,,0,0,,4,2,O,,2,0,,,,,P,,,,,,MISSED THIS POINT
,,,,,,,,,,0,0,,4,2,O,,3,0,F,C,C,U,O,T,F,C,M,L,
,,,,,,,,,,0,0,,4,2,O,,3,1,F,W,N,F,O,S,F,C,S,L,
,,,,,,,,,,0,0,,4,2,O,,3,2,S,C,C,U,P,T,B,C,M,L,
,,,,,,,,,,0,0,,5,2,P,,0,0,F,W,C,W,P,T,F,C,S,,
,,,,,,,,,,0,0,,5,2,P,,1,0,F,W,,A,P,,,,S,,
,,,,,,,,,,0,0,,5,2,P,,2,0,F,C,,A,P,,,,S,,
,,,,,,,,,,0,0,,5,2,P,,3,0,S,W,C,F,O,T,B,C,S,N,
,,,,,,,,,,0,0,,5,2,P,,3,1,F,W,C,W,P,T,F,L,S,,
,,,,,,,,,,1,0,,0,0,O,,0,0,F,W,C,F,P,T,F,C,M,N,
,,,,,,,,,,1,0,,0,0,O,,1,0,F,C,C,W,O,T,F,L,M,,
,,,,,,,,,,1,0,,0,0,O,,1,1,S,B,C,U,O,T,F,L,L,L,
,,,,,,,,,,1,0,,0,0,O,,1,2,D,,,D,P,,,,,,
,,,,,,,,,,1,0,,0,0,O,,2,2,F,W,N,F,O,T,F,C,S,N,
,,,,,,,,,,1,0,,0,0,O,,2,3,S,W,N,F,O,T,B,C,S,W,
,,,,,,,,,,1,0,,0,1,P,,0,0,F,W,C,U,O,T,F,C,M,N,
,,,,,,,,,,1,0,,0,1,P,,0,1,S,W,N,F,P,T,B,C,S,L,
,,,,,,,,,,1,0,,0,1,P,,1,1,S,B,C,U,O,T,F,C,M,N,
,,,,,,,,,,1,0,,0,1,P,,1,2,S,W,C,U,O,T,F,C,M,W,
,,,,,,,,,,1,0,,0,1,P,,1,3,F,W,C,W,O,T,F,L,L,,
,,,,,,,,,,1,0,,0,2,O,,0,0,S,W,N,F,O,T,F,C,S,L,
,,,,,,,,,,1,0,,0,2,O,,0,1,F,B,C,U,P,T,F,C,M,W,
,,,,,,,,,,1,0,,0,2,O,,1,1,S,W,C,W,P,T,F,L,M,,
,,,,,,,,,,1,0,,0,2,O,,2,1,F,W,N,F,O,T,F,L,S,L,
,,,,,,,,,,1,0,,0,2,O,,2,2,F,W,C,F,O,V,F,L,M,N,
,,,,,,,,,,1,0,,0,2,O,,2,3,S,B,C,U,P,T,F,C,M,L,
,,,,,,,,,,1,0,,0,2,O,,3,3,S,W,C,F,P,T,B,C,M,N,
,,,,,,,,,,1,0,,1,2,P,,0,0,S,B,C,F,O,V,F,L,M,W,
,,,,,,,,,,1,0,,1,2,P,,0,1,S,W,C,U,O,T,B,C,M,N,
,,,,,,,,,,1,0,,1,2,P,,0,2,S,B,C,U,P,T,F,C,M,W,
,,,,,,,,,,1,0,,1,2,P,,1,2,F,C,L,U,O,T,F,C,M,N,
,,,,,,,,,,1,0,,1,2,P,,1,3,F,C,N,F,P,T,B,C,S,N,
,,,,,,,,,,1,0,,1,2,P,,2,3,F,C,N,F,P,T,F,C,S,W,
,,,,,,,,,,1,0,,1,2,P,,3,3,F,C,L,W,O,T,F,L,S,,
,,,,,,,,,,1,0,,1,3,O,,0,0,F,W,N,F,O,T,B,L,S,L,
,,,,,,,,,,1,0,,1,3,O,,0,1,S,B,C,U,P,T,B,L,L,N,
,,,,,,,,,,1,0,,1,3,O,,1,1,S,W,N,U,O,T,F,C,S,L,
,,,,,,,,,,1,0,,1,3,O,,1,2,F,W,N,F,O,T,B,C,S,N,
,,,,,,,,,,1,0,,1,3,O,,1,3,F,W,C,F,O,S,F,L,S,W,
,,,,,,,,,,1,0,,1,4,P,,0,0,F,B,C,U,O,T,F,C,S,L,
,,,,,,,,,,1,0,,1,4,P,,0,1,F,C,N,F,P,T,F,C,S,W,
,,,,,,,,,,1,0,,1,4,P,,1,1,S,C,C,F,O,T,F,L,M,W,
,,,,,,,,,,1,0,,1,4,P,,1,2,D,,,D,O,,,,,,
,,,,,,,,,,1,0,,1,4,P,,1,3,S,B,L,U,O,T,B,L,S,N,
,,,,,,,,,,1,0,,1,5,O,,0,0,F,W,N,F,O,T,F,L,S,L,
,,,,,,,,,,1,0,,1,5,O,,0,1,S,B,C,U,P,T,F,L,L,L,
,,,,,,,,,,1,0,,1,5,O,,1,1,S,B,C,F,P,T,F,C,M,L,
,,,,,,,,,,1,0,,1,5,O,,2,1,F,C,C,W,O,T,F,L,S,,
,,,,,,,,,,1,0,,1,5,O,,2,2,D,,,D,P,,,,,,
,,,,,,,,,,1,0,,1,5,O,,3,2,F,B,C,F,P,T,B,C,M,N,
,,,,,,,,,,1,0,,2,5,P,,0,0,S,B,C,U,P,T,F,L,M,W,
,,,,,,,,,,1,0,,2,5,P,,1,0,F,C,C,U,O,T,B,C,S,L,
,,,,,,,,,,1,0,,2,5,P,,1,1,F,C,N,F,P,S,B,C,S,W,
,,,,,,,,,,1,0,,2,5,P,,2,1,F,W,,A,P,,,,S,,
,,,,,,,,,,1,0,,2,5,P,,3,1,D,,,D,O,,,,,,
,,,,,,,,,,1,0,,2,5,P,,3,2,S,W,C,U,O,T,B,C,S,W,
,,,,,,,,,,1,0,,2,5,P,,3,3,F,W,,A,P,,,,S,,
,,,,,,,,,,1,0,,3,5,O,,0,0,F,W,C,W,O,O,,C,S,,
,,,,,,,,,,1,0,,3,5,O,,0,1,F,B,L,U,O,T,F,C,S,L,
,,,,,,,,,,1,0,,3,5,O,,0,2,F,W,L,U,P,T,B,L,S,N,
,,,,,,,,,,1,0,,3,5,O,,1,2,F,C,C,U,P,T,F,C,S,L,
,,,,,,,,,,1,0,,3,5,O,,2,2,F,W,C,U,O,T,F,L,M,L,
,,,,,,,,,,1,0,,3,5,O,,2,3,F,C,C,U,P,S,B,L,S,N,
,,,,,,,,,,1,0,,3,5,O,,3,3,F,B,C,U,P,T,B,L,M,W,
MAYCI JONES,,,2018-02-16,HOME,,,R,,R,0,0,,0,0,p,,0,0,F,B,C,u,p,t,f,c,s,n,
,,,,,,,,,,0,0,,0,0,p,,1,0,S,B,L,u,p,t,f,c,s,w,
,,,,,,,,,,0,0,,0,0,p,,2,0,F,B,C,f,o,s,b,c,m,n,
,,,,,,,,,,0,0,,0,0,p,,2,1,F,w,C,a,p,,,,,,
,,,,,,,,,,0,0,,0,0,p,,3,1,F,C,L,u,o,t,f,c,s,l,
,,,,,,,,,,0,0,,0,0,p,,3,2,S,C,C,f,o,t,b,c,m,n,
,,,,,,,,,,0,0,,0,0,p,,3,3,S,B,C,w,o,t,f,c,m,,
,,,,,,,,,,0,0,,0,1,O,,0,0,F,W,C,u,o,s,b,c,m,n,
,,,,,,,,,,0,0,,0,1,O,,0,1,F,W,C,w,p,t,f,c,s,,
,,,,,,,,,,0,0,,0,1,O,,1,1,F,W,L,w,o,t,f,c,s,,
,,,,,,,,,,0,0,,0,1,O,,1,2,F,C,C,w,o,t,f,c,s,,
,,,,,,,,,,0,0,,0,1,O,,1,3,F,C,C,f,o,t,f,c,m,l,
,,,,,,,,,,0,0,,0,2,P,,0,0,F,C,C,f,p,t,f,c,s,l,
,,,,,,,,,,0,0,,0,2,P,,1,0,F,C,,a,p,,,,,,
,,,,,,,,,,0,0,,0,2,P,,2,0,F,B,C,f,p,t,f,c,s,,
,,,,,,,,,,0,0,,0,2,P,,3,0,S,B,C,f,p,s,f,c,s,w,
,,,,,,,,,,0,0,,1,2,O,,0,0,F,B,C,u,o,t,f,c,s,n,
,,,,,,,,,,0,0,,1,2,O,,0,1,F,C,L,F,P,T,F,L,S,N,
,,,,,,,,,,0,0,,1,2,O,,1,1,F,B,C,W,P,T,B,L,M,,
,,,,,,,,,,0,0,,1,2,O,,2,1,S,W,N,F,O,T,F,C,S,N,
,,,,,,,,,,0,0,,1,2,O,,2,2,F,B,C,F,O,T,F,C,S,N,
,,,,,,,,,,0,0,,1,2,O,,2,3,S,W,C,W,O,T,F,C,S,,
,,,,,,,,,,0,0,,1,3,P,,0,0,S,B,C,W,P,O,F,C,S,,
,,,,,,,,,,0,0,,1,3,P,,1,0,S,B,C,W,P,T,B,C,M,,
,,,,,,,,,,0,0,,1,3,P,,2,0,F,B,C,F,O,T,F,L,M,N,
,,,,,,,,,,0,0,,1,3,P,,2,1,F,B,L,F,O,T,F,C,S,W,
,,,,,,,,,,0,0,,1,3,P,,2,2,S,B,L,U,P,T,F,C,S,N,
,,,,,,,,,,0,0,,1,3,P,,3,2,S,B,N,F,P,T,F,C,S,N,
,,,,,,,,,,0,0,,2,3,O,,0,0,S,W,C,U,O,T,F,C,S,L,
,,,,,,,,,,0,0,,2,3,O,,0,1,S,B,C,U,O,T,F,C,M,N,
,,,,,,,,,,0,0,,2,3,O,,0,2,F,B,N,F,O,T,B,C,S,L,
,,,,,,,,,,0,0,,2,3,O,,0,3,F,W,N,A,O,,,,,,
,,,,,,,,,,0,0,,2,4,P,,0,0,F,B,C,W,P,T,B,C,S,,
,,,,,,,,,,0,0,,2,4,P,,1,0,S,B,L,U,P,T,B,L,S,W,
,,,,,,,,,,0,0,,2,4,P,,2,0,F,C,N,A,P,,,,,,
,,,,,,,,,,0,0,,2,4,P,,3,0,F,W,N,W,P,T,B,C,S,,
,,,,,,,,,,0,0,,3,4,O,,0,0,F,W,C,U,O,T,F,L,M,N,
,,,,,,,,,,0,0,,3,4,O,,0,1,S,B,C,U,O,T,F,L,M,N,
,,,,,,,,,,0,0,,3,4,O,,0,2,S,B,C,W,P,T,F,C,S,,
,,,,,,,,,,0,0,,3,4,O,,1,2,S,W,C,W,O,O,F,L,S,,
,,,,,,,,,,0,0,,3,4,O,,1,3,S,W,N,F,O,T,F,C,S,N,
,,,,,,,,,,0,0,,3,5,P,,0,0,S,B,N,F,P,T,F,C,S,N,
,,,,,,,,,,0,0,,3,5,P,,1,0,F,B,C,W,P,O,B,C,S,,
,,,,,,,,,,0,0,,3,5,P,,2,0,S,B,C,U,O,T,F,C,L,N,
,,,,,,,,,,0,0,,3,5,P,,2,1,F,B,N,W,P,T,F,L,S,L,
,,,,,,,,,,0,0,,3,5,P,,3,1,F,W,N,A,P,,,,,,
,,,,,,,,,,0,0,,4,5,O,,0,0,F,W,C,F,P,O,F,L,M,W,
,,,,,,,,,,0,0,,4,5,O,,1,0,F,C,C,W,P,T,B,L,S,,
,,,,,,,,,,0,0,,4,5,O,,2,0,F,W,N,A,O,,,,,,
,,,,,,,,,,0,0,,4,5,O,,2,1,F,B,C,W,P,O,F,C,M,,
,,,,,,,,,,0,0,,4,5,O,,3,1,S,B,C,W,P,T,F,C,M,,
,,,,,,,,,,0,0,,5,5,P,,0,0,S,B,L,W,O,S,F,C,S,,
,,,,,,,,,,0,0,,5,5,P,,0,1,F,C,L,U,O,T,B,L,S,L,
,,,,,,,,,,0,0,,5,5,P,,0,2,S,B,C,F,O,S,B,L,M,W,
,,,,,,,,,,0,0,,5,5,P,,0,3,F,B,N,W,P,,,,,,
,,,,,,,,,,0,0,,5,5,P,,1,3,F,W,N,A,P,,,,,,
,,,,,,,,,,0,0,,5,5,P,,2,3,F,W,N,W,P,T,F,C,S,,
,,,,,,,,,,0,0,,5,5,P,,3,3,D,,,D,O,,,,,,
,,,,,,,,,,0,1,,5,6,O,,0,0,S,B,C,U,O,T,F,C,S,N,
,,,,,,,,,,0,1,,5,6,O,,0,1,S,W,C,U,P,T,F,C,M,N,
,,,,,,,,,,0,1,,5,6,O,,1,1,S,C,C,U,O,T,F,C,S,W,
,,,,,,,,,,0,1,,5,6,O,,1,2,S,C,L,W,P,O,F,L,S,,
,,,,,,,,,,0,1,,5,6,O,,2,2,S,C,C,W,O,T,F,C,S,,
,,,,,,,,,,0,1,,5,6,O,,2,3,F,C,N,W,O,,,,,,
,,,,,,,,,,0,1,,0,0,P,,0,0,S,B,C,U,O,T,F,C,S,L,
,,,,,,,,,,0,1,,0,0,P,,0,1,F,B,L,U,O,T,B,C,S,N,
,,,,,,,,,,0,1,,0,0,P,,0,2,S,B,C,W,P,T,F,L,S,,
,,,,,,,,,,0,1,,0,0,P,,1,2,S,C,C,W,P,T,B,L,M,,
,,,,,,,,,,0,1,,0,0,P,,2,2,F,B,L,U,P,O,F,C,M,N,
,,,,,,,,,,0,1,,0,0,P,,3,2,F,B,C,U,O,T,F,L,M,N,
,,,,,,,,,,0,1,,0,0,P,,3,3,D,,,D,O,,,,,,
,,,,,,,,,,0,1,,0,1,O,,0,0,F,C,C,W,O,T,F,C,S,,
,,,,,,,,,,0,1,,0,1,O,,0,1,F,B,C,W,P,T,F,L,S,,
,,,,,,,,,,0,1,,0,1,O,,1,1,F,C,L,U,O,T,F,L,S,N,
,,,,,,,,,,0,1,,0,1,O,,1,2,S,W,L,W,O,S,B,C,S,,
,,,,,,,,,,0,1,,0,1,O,,1,3,F,C,L,U,P,T,F,C,S,N,
,,,,,,,,,,0,1,,0,1,O,,2,3,S,B,N,U,O,T,F,L,S,N,
,,,,,,,,,,0,1,,0,2,P,,0,0,F,B,C,U,O,O,B,L,S,L,
,,,,,,,,,,0,1,,0,2,P,,0,1,F,W,N,W,P,,,,,,
